Date,Returns
2005-01-03,-0.012908890247582142
2005-01-04,-0.01516641961638839
2005-01-05,-0.00907334330311978
2005-01-06,0.00391443374754213
2005-01-07,-0.00255846771170144
2005-01-10,0.0049406243150467025
2005-01-11,-0.006849477733701837
2005-01-12,0.003218643578890244
2005-01-13,-0.0048653622470070015
2005-01-14,0.008719140820119816
2005-01-18,0.010335982723572062
2005-01-19,-0.008539490952502296
2005-01-20,-0.007440839974397645
2005-01-21,-0.005425623188165513
2005-01-24,-0.006506526874803499
2005-01-25,0.002506199862831582
2005-01-26,0.007882600986336214
2005-01-27,0.0026630466174400805
2005-01-28,-0.002590586101495945
2005-01-31,0.01282815351545704
2005-02-01,0.007148260324511602
2005-02-02,0.005471398231041912
2005-02-03,-0.0028438687158982004
2005-02-04,0.012599588871896682
2005-02-07,-0.0016070000058573102
2005-02-08,0.002044524994030118
2005-02-09,-0.010665853458135227
2005-02-10,0.003955372337376326
2005-02-11,0.010361413070655124
2005-02-14,-0.00018248444722186713
2005-02-15,0.003127227005640508
2005-02-16,0.001634526362333016
2005-02-17,-0.0073200305171747145
2005-02-18,-0.000218483564804869
2005-02-22,-0.016126505001653132
2005-02-23,0.004438860919835033
2005-02-24,0.010173228392988863
2005-02-25,0.012326883693166767
2005-02-28,-0.005612278524341485
2005-03-01,0.007478376107815063
2005-03-02,0.0003904762774030639
2005-03-03,0.0008893989443262507
2005-03-04,0.010905635716213773
2005-03-07,0.0035708004876358478
2005-03-08,-0.0058561809370821115
2005-03-09,-0.011078527769337397
2005-03-10,0.00016528343472163926
2005-03-11,-0.004321462025094437
2005-03-14,0.008541539558218939
2005-03-15,-0.006462818543160515
2005-03-16,-0.00947378580303105
2005-03-17,0.0036956831857415766
2005-03-18,-0.002699259923413651
2005-03-21,-0.003296976913355709
2005-03-22,-0.008108096982938198
2005-03-23,-0.002589588295969763
2005-03-24,0.0026383691929401996
2005-03-28,-0.0007435040458152173
2005-03-29,-0.009984372765220514
2005-03-30,0.01360703924101922
2005-03-31,0.001792282830986345
2005-04-01,-0.004789395418904609
2005-04-04,0.001726671995151039
2005-04-05,0.003951930496620344
2005-04-06,0.003353934123381208
2005-04-07,0.005437143389457384
2005-04-08,-0.008893932550021516
2005-04-11,-0.0010417572012084025
2005-04-12,0.006359024511589889
2005-04-13,-0.013831757578107676
2005-04-14,-0.013464002961919196
2005-04-15,-0.017444168540187592
2005-04-18,0.0038379943425381063
2005-04-19,0.010301702134779708
2005-04-20,-0.012454931423564363
2005-04-21,0.019370525669164054
2005-04-22,-0.008718017631694887
2005-04-25,0.012050157016963523
2005-04-26,-0.009071069604485855
2005-04-27,0.0028189483950113686
2005-04-28,-0.012050122013945138
2005-04-29,0.01031500142184942
2005-05-02,0.005841572365687194
2005-05-03,-0.0003355663411665905
2005-05-04,0.013890494848571452
2005-05-05,-0.00030001083913183896
2005-05-06,0.0015440009027797067
2005-05-09,0.006832658508047661
2005-05-10,-0.008405720943157762
2005-05-11,0.0043544085266721535
2005-05-12,-0.012067722229949783
2005-05-13,-0.005397066930776929
2005-05-16,0.011757368332749487
2005-05-17,0.008292138319264673
2005-05-18,0.01426067389488395
2005-05-19,0.004416325469420364
2005-05-20,-0.0014806552432103503
2005-05-23,0.004911603151703843
2005-05-24,-0.001405285601722064
2005-05-25,-0.006239915179325726
2005-05-26,0.0076596130068904995
2005-05-27,0.002965609623987402
2005-05-31,-0.002148509756643967
2005-06-01,0.009143844170169358
2005-06-02,0.002293036729478921
2005-06-03,-0.0059476980791012745
2005-06-06,0.002559369489058992
2005-06-07,0.00047294573850746363
2005-06-08,-0.002991591522416008
2005-06-09,0.005521439023094532
