Date,Returns
2005-01-03,-0.013812669002853474
2005-01-04,-0.015302838203744104
2005-01-05,-0.006869762321070174
2005-01-06,0.004197111991987592
2005-01-07,-0.0017094301212940092
2005-01-10,0.005035844792062859
2005-01-11,-0.012047684936597072
2005-01-12,0.004809912942180603
2005-01-13,-0.0057121382000891435
2005-01-14,0.008993735913770194
2005-01-17,0.0
2005-01-18,0.011056755212428233
2005-01-19,-0.008143746349720017
2005-01-20,-0.007086194800319879
2005-01-21,-0.0052703258081047335
2005-01-24,-0.0032015122665718008
2005-01-25,0.005993303387778119
2005-01-26,0.007961028542996537
2005-01-27,0.007278914539078859
2005-01-28,-0.004768920059796412
2005-01-31,0.010313143383225393
2005-02-01,0.008573237963568507
2005-02-02,0.01094454311439292
2005-02-03,0.00023942944206864405
2005-02-04,0.006729770198094179
2005-02-07,-0.0027445430548642367
2005-02-08,0.004810667711708622
2005-02-09,-0.010048116674150318
2005-02-10,0.008379178384930653
2005-02-11,0.012822755332378808
2005-02-14,-0.0008677724819346045
2005-02-15,0.0027371552081149786
2005-02-16,0.006966852978381656
2005-02-17,-0.007789623725161398
2005-02-18,0.00366972848631104
2005-02-21,0.0
2005-02-22,-0.013977690757878351
2005-02-23,0.004481110750329077
2005-02-24,0.011311272736250003
2005-02-25,0.01408109909129589
2005-02-28,-0.0026041353666972616
2005-03-01,0.0019918633681934358
2005-03-02,0.0026421571115828268
2005-03-03,0.004107722940508828
2005-03-04,0.010866036133139585
2005-03-07,0.003333894910169363
2005-03-08,-0.005027384049593573
2005-03-09,-0.014811251798437087
2005-03-10,-0.003798581841848582
2005-03-11,-0.005130114973213443
2005-03-14,0.01402444905882497
2005-03-15,-0.004886281008098771
2005-03-16,-0.008217790507372133
2005-03-17,0.008095212601052018
2005-03-18,-0.00224966420639044
2005-03-21,-0.0034049030685179855
2005-03-22,-0.010870158084055318
2005-03-23,-0.006256279799334328
2005-03-24,0.005047938514456313
2005-03-25,0.0
2005-03-28,-0.0031913703375716523
2005-03-29,-0.011149056731214338
2005-03-30,0.016534285966998807
2005-03-31,0.0073601450675139565
2005-04-01,0.0008596431793573125
2005-04-04,0.0021524666083463408
2005-04-05,0.002513009384727054
2005-04-06,0.0038354496053062707
2005-04-07,0.006056846025163983
2005-04-08,-0.010612377742142602
2005-04-11,0.003560744200626859
2005-04-12,0.0017181798860160626
2005-04-13,-0.015746563056039282
2005-04-14,-0.01076738528920272
2005-04-15,-0.018390792098291385
2005-04-18,0.004737093386131574
2005-04-19,0.015822942436770664
2005-04-20,-0.012166928383922727
2005-04-21,0.01950186918100998
2005-04-22,-0.008660161745053572
2005-04-25,0.015495715458226464
2005-04-26,-0.009991976469931545
2005-04-27,-0.0002294034178117869
2005-04-28,-0.010696135798130975
2005-04-29,0.00806816667411594
2005-05-02,0.005009511314526141
2005-05-03,-0.0006795898007333249
2005-05-04,0.01095851107687262
2005-05-05,-0.0006374442336264021
2005-05-06,0.004034803399579086
2005-05-09,0.008251146770613388
2005-05-10,-0.007529994059286323
2005-05-11,0.000779819256265613
2005-05-12,-0.014249124591309604
2005-05-13,-0.005269284391510523
2005-05-16,0.011329781231111332
2005-05-17,0.008608063070613521
2005-05-18,0.013540169420215263
2005-05-19,0.0061800869510887264
2005-05-20,-0.00030962389500106087
2005-05-23,0.005475357572422866
2005-05-24,-0.0014247246437221982
2005-05-25,-0.006239470378645608
2005-05-26,0.005808871354797601
2005-05-27,0.0043566999014956
2005-05-30,0.0
2005-05-31,-0.0006551359207655567
2005-06-01,0.010417109057642124
2005-06-02,0.0019336169397752064
2005-06-03,-0.0037057638312195263
2005-06-06,0.004428863936910811
2005-06-07,0.0017623960881463002
2005-06-08,-0.004230924446541146
2005-06-09,0.004007987144118787
2005-06-10,0.0019099293354020467
2005-06-13,0.005859821671049311
