Date,Returns
2005-01-03,-0.01286573754265393
2005-01-04,-0.011665726490037796
2005-01-05,-0.012524872117436905
2005-01-06,-0.00021147568499847182
2005-01-07,-0.0060192241003293795
2005-01-10,0.0010534696959796559
2005-01-11,-0.010098048607994601
2005-01-12,0.006541034675241327
2005-01-13,-0.007489321976540022
2005-01-14,0.008947817934045154
2005-01-18,0.00914600283426459
2005-01-19,-0.010377472983668923
2005-01-20,-0.00544250291076861
2005-01-21,-0.00583969913060701
2005-01-24,-0.001742802403837966
2005-01-25,-0.0029829158575700857
2005-01-26,0.007214103238294346
2005-01-27,0.007058744300122291
2005-01-28,-0.002896690791090485
2005-01-31,0.01612211242547558
2005-02-01,0.004094152425603718
2005-02-02,0.004797574102909482
2005-02-03,0.0012322630695903833
2005-02-04,0.006770048525090322
2005-02-07,6.044413205062141e-05
2005-02-08,0.0012217573627756162
2005-02-09,-0.006094467419506908
2005-02-10,0.004650372338457995
2005-02-11,0.009122396441922273
2005-02-14,-0.0019637899284768797
2005-02-15,0.004428241413252867
2005-02-16,0.0005566189173647584
2005-02-17,-0.013040163051154753
2005-02-18,0.001725426218085978
2005-02-22,-0.015370716018016223
2005-02-23,0.0095135243241398
2005-02-24,0.006312370445036139
2005-02-25,0.011472771302289773
2005-02-28,0.004084532016287451
2005-03-01,0.005887190427006668
2005-03-02,-0.0032471962450905814
2005-03-03,0.002812200946127541
2005-03-04,0.007733279129655444
2005-03-07,0.004228495302040984
2005-03-08,-0.002523705861010305
2005-03-09,-0.011542928868564508
2005-03-10,-0.0030729836846838787
2005-03-11,-0.004933843212991627
2005-03-14,0.010691231657588708
2005-03-15,-0.011268524820954655
2005-03-16,-0.00996866469939233
2005-03-17,0.005712317429188563
2005-03-18,-0.006984947803289442
2005-03-21,0.0001504751508832806
2005-03-22,-0.009393213726138636
2005-03-23,-0.001194217672412122
2005-03-24,0.0008569712800521316
2005-03-28,0.0023903882090423366
2005-03-29,-0.0040005005713040645
2005-03-30,0.010866301601030005
2005-03-31,0.0008808464944772053
2005-04-01,-0.002346141056977295
2005-04-04,0.003289239074459252
2005-04-05,0.005499747659880894
2005-04-06,0.002587213328901589
2005-04-07,0.007206029819138642
2005-04-08,-0.007992926588328887
2005-04-11,0.0011312365091747116
2005-04-12,0.0023915381020737448
2005-04-13,-0.016015971291537378
2005-04-14,-0.00602987504535212
2005-04-15,-0.02596685293607373
2005-04-18,0.010890626976875215
2005-04-19,0.009178750669207428
2005-04-20,-0.015455298500046906
2005-04-21,0.02307047013033919
