Date,Returns
2005-01-03,-0.027651184987046717
2005-01-04,-0.017429160713693864
2005-01-05,-0.004642553382352543
2005-01-06,0.00489588778457359
2005-01-07,-0.005197741558519863
2005-01-10,0.0072095807238022344
2005-01-11,-0.007662208749178485
2005-01-12,0.00606759040640268
2005-01-13,-0.0015563421114835896
2005-01-14,0.01575264043092075
2005-01-18,0.011418408980409902
2005-01-19,-0.018434139380479282
2005-01-20,-0.004339059707215619
2005-01-21,-0.006632330488386731
2005-01-24,-0.004668576078153292
2005-01-25,0.012830321473582535
2005-01-26,0.014151508281393424
2005-01-27,0.013142855764568324
2005-01-28,-0.012953866602279604
2005-01-31,0.013679322996244666
2005-02-01,0.008928034247783875
2005-02-02,0.01281739516367888
2005-02-03,-0.004733805293653236
2005-02-04,0.005474747039453202
2005-02-07,-0.0024618888907158684
2005-02-08,0.007447064381807797
2005-02-09,-0.01721793873440859
2005-02-10,0.011437688087345684
2005-02-11,0.02016217545382748
2005-02-14,-0.0032660814646855857
2005-02-15,0.00613277308597391
2005-02-16,0.006726346133279958
2005-02-17,-0.01705543880414722
2005-02-18,0.02080756035828227
2005-02-22,-0.012029970046290089
2005-02-23,0.006937661323704701
2005-02-24,0.018603372456107114
2005-02-25,0.017941510608756976
2005-02-28,-0.0016772831191729704
2005-03-01,0.001652356046109807
2005-03-02,0.005607105814515062
2005-03-03,0.0027770847745854244
2005-03-04,0.007344846701041194
2005-03-07,0.0038668755461165978
2005-03-08,0.0005996067384175817
2005-03-09,-0.008792027495314818
2005-03-10,-0.0011602000647521077
2005-03-11,-0.005347315614902556
2005-03-14,0.007454254447899654
2005-03-15,-0.008867157305437343
2005-03-16,-0.006386396486607698
2005-03-17,0.005522216699629509
2005-03-18,-0.003963562656956488
2005-03-21,-0.00217098103537211
2005-03-22,-0.008546367951162315
2005-03-23,0.0002981151349434271
2005-03-24,-1.0027079538326572e-06
2005-03-28,0.002271843183062695
2005-03-29,-0.005827826024211493
2005-03-30,0.009425695510489534
2005-03-31,0.003733371667308057
2005-04-01,0.0017936721600495626
2005-04-04,0.00213741935739821
2005-04-05,0.0033765379972434868
2005-04-06,0.001252139889227314
2005-04-07,0.0006731897318767782
2005-04-08,-0.00885264498356
2005-04-11,-0.0006887376574192081
2005-04-12,0.002033260711885395
2005-04-13,-0.011659336469059495
2005-04-14,-0.00836804751938728
2005-04-15,-0.02742106367321763
2005-04-18,0.005549969114320465
2005-04-19,0.00890153580837342
2005-04-20,-0.01302318778290458
2005-04-21,0.02283111642278233
2005-04-22,-0.009030635714621406
2005-04-25,0.009253526891564695
2005-04-26,-0.017562912553188367
2005-04-27,-0.004370183659106449
2005-04-28,-0.01806997020939129
2005-04-29,0.010561668405474688
2005-05-02,0.007774752690694511
2005-05-03,-0.004676701129054633
2005-05-04,0.008596366331061563
2005-05-05,-0.0006531371538467156
2005-05-06,0.0011250211758162094
2005-05-09,0.004275877429588037
2005-05-10,-0.01140237062894799
2005-05-11,0.0030178259394065825
2005-05-12,-0.014614437441642838
2005-05-13,0.0020535369003877616
2005-05-16,0.00018378620803055385
2005-05-17,0.005443437033748227
2005-05-18,0.0058507178141859375
2005-05-19,0.011025914366037401
2005-05-20,-0.001171481877894716
2005-05-23,0.0063249999663138245
2005-05-24,0.008107710283688944
2005-05-25,-0.0011384909981837536
2005-05-26,0.0090726390225518
2005-05-27,0.0072311784881944
2005-05-31,-0.009102845990310807
2005-06-01,0.01161436625217619
2005-06-02,0.004295341409128099
2005-06-03,-0.0023494600669976017
2005-06-06,-0.00019224428578458333
2005-06-07,-0.003877453751797963
2005-06-08,0.0012673177793821849
2005-06-09,0.008265814422737543
2005-06-10,0.0007907149356824071
2005-06-13,0.007038236589953894
2005-06-14,0.004667223240539045
2005-06-15,0.004841747807099634
2005-06-16,0.0021404504361280303
2005-06-17,0.006258478586636907
2005-06-20,0.002665459667610619
2005-06-21,-0.0055824708395519835
2005-06-22,0.00347284413597074
2005-06-23,-0.002080721066970213
2005-06-24,-0.014600735549001664
2005-06-27,-0.0006127452914582512
2005-06-28,0.0009376512173819942
2005-06-29,-0.0016901719906324073
2005-06-30,0.0011787439651442574
2005-07-01,0.006107461471510121
2005-07-05,0.006250388930029537
2005-07-06,-0.008123560303908763
2005-07-07,0.006114728126244664
2005-07-08,0.007403903947406691
2005-07-11,0.0029505473067205157
2005-07-12,0.005096097733900654
2005-07-13,0.0008807002737701393
2005-07-14,-0.006704273789550493
2005-07-15,-0.0013107531803165657
2005-07-18,-0.006157437055125312
2005-07-19,0.008694315492841009
2005-07-20,0.0031976532367904075
2005-07-21,-0.008200133944563587
2005-07-22,0.009819327107197207
2005-07-25,-0.001219225371708457
2005-07-26,-0.005760273934991854
2005-07-27,0.0005186523641667841
2005-07-28,0.009711662913316509
2005-07-29,0.002064728266363164
2005-08-01,-0.008445053158241018
2005-08-02,0.01408161684768618
2005-08-03,-0.003531919301328388
2005-08-04,0.0021496886777796556
2005-08-05,-0.005568061441475965
2005-08-08,-0.0011111765093717596
2005-08-09,0.003997217285904347
2005-08-10,-0.0040530685033505955
2005-08-11,0.0023285919771732022
2005-08-12,-0.005743303859136726
2005-08-15,-0.00038027571966212006
2005-08-16,-0.011579778478081403
2005-08-17,0.00015004091946904164
2005-08-18,0.006604598438750251
2005-08-19,-0.0006786045258365203
2005-08-22,0.000567350381425755
2005-08-23,0.003345527537024613
2005-08-24,-0.0021053106105149563
2005-08-25,0.001001918553469873
2005-08-26,-0.003398757439222411
2005-08-29,0.006130911475011795
2005-08-30,-0.0003691606154001088
2005-08-31,0.011955126575965732
2005-09-01,0.007293842766025049
2005-09-02,-0.006265248913832701
2005-09-06,0.00376271067289343
2005-09-07,0.0037182641378001925
2005-09-08,1.1539819834259155e-05
2005-09-09,0.005929514588274639
2005-09-12,-0.006910778717860877
2005-09-13,-0.0046836473471368115
2005-09-14,0.002311049926780316
2005-09-15,-0.0011276098763480938
2005-09-16,-0.00240598812695428
2005-09-19,0.008920048761227577
2005-09-20,-0.007778131917087731
